Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
PARE_T,0.1,9,10,0.9055882096290588,145069.00797363019,0.3131606790631617,0.885468602180481
PARE_B,0.1,0,13,0.7460379600524902,55614.9153070074,0.5068918923909845,0.8996820449829102
PARE_B,0.1,1,13,0.7300460934638977,53742.347769571345,0.4891565913481273,0.8969608545303345
PARE_B,0.1,2,14,0.7250946760177612,57526.58575598123,0.6270065465970099,0.8994381427764893
PARE_B,0.1,3,13,0.7522329092025757,59362.69394889089,0.510573351259141,0.8989148139953613
PARE_B,0.1,4,13,0.7295936942100525,57358.53543824241,0.5145322168718252,0.897876501083374
PARE_B,0.1,5,13,0.7751200199127197,73072.78586128213,0.5195485920419276,0.9008358716964722
PARE_B,0.1,6,13,0.755322277545929,60901.930844840565,0.4979794827151633,0.8982465267181396
PARE_B,0.1,7,13,0.7361170053482056,57268.07609507634,0.507945012855029,0.8989113569259644
PARE_B,0.1,8,13,0.7416544556617737,61192.804063265685,0.5003817632186627,0.8992394208908081
PARE_B,0.1,9,14,0.7270781993865967,51834.149333924885,0.5854356195298974,0.8980461359024048
SpaGCN,0.1,0,4,0.29657620191574097,6747.879477880836,1.416888740958599,0.5041244029998779
SpaGCN,0.1,1,4,0.2904786169528961,6748.238977316644,1.7165014857698582,0.5946805477142334
SpaGCN,0.1,2,4,0.2941588759422302,6764.612915292543,1.6935291124421061,0.5927205681800842
SpaGCN,0.1,3,4,0.2980581223964691,6780.7578255844,1.414861481980564,0.504165530204773
SpaGCN,0.1,4,4,0.2962290942668915,6737.0256774388945,1.41634946975939,0.5023390054702759
SpaGCN,0.1,5,5,0.24180862307548523,5303.329008664735,1.3914142325953218,0.5141531229019165
SpaGCN,0.1,6,4,0.2980545461177826,6762.259477179351,1.4117879981653427,0.5032073259353638
SpaGCN,0.1,7,4,0.2961665987968445,6721.764814402696,1.4085117034519932,0.5013836026191711
SpaGCN,0.1,8,4,0.29705262184143066,6750.955830426963,1.4252119589649368,0.5044012069702148
SpaGCN,0.1,9,5,0.2482127994298935,5428.794964631375,1.4125062585406234,0.5233807563781738
Recon_PARE,0.1,0,7,0.3552241623401642,20555.413634357585,1.3128718133648065,0.7656227350234985
Recon_PARE,0.1,1,6,0.37330421805381775,20734.311607280353,1.3045708316856173,0.6696178913116455
Recon_PARE,0.1,2,6,0.35695624351501465,20354.61100018252,1.340146770452164,0.6756336688995361
Recon_PARE,0.1,3,5,0.3807448148727417,24394.78450793928,1.339990677299802,0.6660476326942444
Recon_PARE,0.1,4,5,0.5011638402938843,23037.921931453206,1.2973655551969732,0.6373758912086487
Recon_PARE,0.1,5,6,0.3592628538608551,20728.81251570452,1.328597536526198,0.672091007232666
Recon_PARE,0.1,6,6,0.38234972953796387,20829.01438350935,1.2196817197545766,0.6375665664672852
Recon_PARE,0.1,7,6,0.3785249590873718,20663.753842941616,1.2383184705951868,0.6462364196777344
Recon_PARE,0.1,8,4,0.5200299024581909,29624.427508949975,1.4501038000576671,0.6429989337921143
Recon_PARE,0.1,9,6,0.4178409278392792,21475.328701357506,1.3130040676741224,0.6842167973518372
Recon_woExp,0.1,0,13,0.6555618047714233,90181.3773757994,1.1757092404261384,0.8381776809692383
Recon_woExp,0.1,1,14,0.6748586893081665,87503.10931818109,1.2400000358699876,0.8358343839645386
Recon_woExp,0.1,2,14,0.6754317879676819,87766.06622040737,1.191810866458108,0.8379641175270081
Recon_woExp,0.1,3,13,0.6442072987556458,86788.55818667781,1.183458790363747,0.8370818495750427
